35354,"2010-06-20 20:15:08","40.723454","-73.998283",62616,0,0
35354,"2010-05-27 23:33:53","40.766037","-73.987183",107072,0,0
35354,"2010-05-19 23:36:47","40.763313","-73.986015",574326,0,0
35354,"2010-04-15 01:51:28","40.756424","-73.990334",48495,0,0
35354,"2010-03-30 01:47:06","40.761730","-73.979271",176471,0,0
35354,"2010-03-12 01:28:14","40.763313","-73.986015",574326,0,0
35354,"2010-03-03 23:23:42","40.740807","-73.986702",107406,0,0
35354,"2010-02-20 05:12:37","40.756092","-73.990257",27278,0,0
35527,"2010-05-04 13:11:55","40.733963","-73.993011",35372,0,0
35527,"2010-04-30 14:30:34","40.733963","-73.993011",35372,0,0
35527,"2010-04-29 23:46:55","40.740894","-74.008987",191542,0,0
35527,"2010-04-29 12:54:25","40.733963","-73.993011",35372,0,0
35527,"2010-04-27 18:05:54","40.733963","-73.993011",35372,0,0
35527,"2010-04-26 13:20:54","40.733963","-73.993011",35372,0,0
35527,"2010-04-23 23:53:29","40.735481","-74.005936",69475,0,0
35527,"2010-04-23 13:49:59","40.733963","-73.993011",35372,0,0
35527,"2010-04-08 18:36:32","40.736721","-74.001175",58388,0,0
35527,"2010-04-01 17:24:59","40.736721","-74.001175",58388,0,0
59030,"2010-06-28 18:05:17","40.746933","-73.994576",177549,0,0
59030,"2010-06-25 00:39:36","40.746933","-73.994576",177549,0,0
59030,"2010-06-17 23:37:07","40.731075","-73.991898",55320,0,0
59030,"2010-06-16 16:43:55","40.754864","-73.984154",374380,0,0
59030,"2010-06-13 22:14:31","40.723064","-73.997925",76345,0,0
59030,"2010-06-11 12:17:05","40.747944","-73.982483",380769,0,0
59030,"2010-06-07 22:53:04","40.705429","-74.011360",333849,0,0
59030,"2010-06-07 19:30:34","40.711491","-74.007545",178124,0,0
59030,"2010-06-01 22:44:58","40.731075","-73.991898",55320,0,0
59030,"2010-05-27 21:46:30","40.733521","-73.992043",193773,0,0
35527,"2010-03-19 17:38:49","40.721184","-73.992889",744708,0,0
64483,"2010-07-16 18:33:02","40.762508","-73.968048",12524,0,0
64483,"2010-06-15 22:26:50","40.768410","-73.982780",190562,0,0
64483,"2010-06-14 00:34:42","40.740925","-74.008049",13116,0,0
64483,"2010-06-12 16:42:48","40.724899","-73.995560",847839,0,0
64483,"2010-05-28 17:31:13","40.751202","-73.991684",279004,0,0
64483,"2010-05-28 17:07:08","40.750198","-73.991783",65805,0,0
64483,"2010-05-28 16:25:54","40.751507","-73.992851",106690,0,0
64483,"2010-05-25 19:32:59","40.750767","-73.990829",312063,0,0
64483,"2010-05-24 16:32:12","40.751202","-73.991684",279004,0,0
68585,"2010-08-29 21:24:21","40.741989","-73.993904",1431386,0,0
64483,"2010-07-09 16:25:18","40.756424","-73.990334",48495,0,0
64483,"2010-07-05 21:03:22","40.727390","-74.000397",170971,0,0
64483,"2010-06-12 22:01:56","40.793091","-73.951370",1102208,0,0
64483,"2010-06-12 17:28:53","40.722767","-73.999023",266450,0,0
64483,"2010-06-01 19:47:05","40.751205","-73.991676",65641,0,0
64483,"2010-06-01 16:41:04","40.750607","-73.989296",353162,0,0
64483,"2010-05-30 18:50:44","40.749626","-73.987503",265880,0,0
64483,"2010-05-30 17:21:43","40.752911","-73.996674",47598,0,0
64483,"2010-05-25 18:53:55","40.750607","-73.989296",353162,0,0
64483,"2010-05-25 16:22:22","40.748913","-73.991585",860804,0,0
68585,"2010-10-03 16:10:15","40.721493","-73.992599",36035,0,0
68585,"2010-05-18 21:53:21","40.736965","-73.989433",165438,0,0
68585,"2010-04-08 23:13:50","40.721436","-73.997803",15998,0,0
68585,"2010-03-31 16:58:08","40.707172","-74.010544",19822,0,0
68585,"2010-03-06 21:37:08","40.742512","-74.006027",27836,0,0
68585,"2010-02-10 01:59:32","40.719826","-73.987297",391557,0,0
68585,"2010-02-08 00:11:10","40.724442","-73.992424",15895,0,0
68585,"2010-03-28 18:50:24","40.747547","-74.004410",121064,0,0
68585,"2010-03-28 17:09:50","40.749161","-73.981438",259461,0,0
68585,"2010-03-27 18:51:30","40.756878","-73.994736",809743,0,0
68585,"2010-03-27 17:38:00","40.737148","-73.990410",46409,0,0
68585,"2010-03-21 18:44:36","40.724586","-73.996429",124838,0,0
68585,"2010-03-10 22:49:44","40.724586","-73.996429",124838,0,0
68585,"2010-03-03 23:04:09","40.740036","-73.986214",214778,0,0
68585,"2010-03-02 22:30:44","40.724586","-73.996429",124838,0,0
68585,"2010-02-20 18:42:00","40.724072","-73.997704",37001,0,0
68585,"2010-02-17 22:39:55","40.724586","-73.996429",124838,0,0
68585,"2010-02-10 22:10:24","40.724586","-73.996429",124838,0,0
68585,"2010-02-09 23:08:49","40.719822","-73.987404",110008,0,0
68585,"2010-02-05 00:58:51","40.745556","-74.007774",225918,0,0
68585,"2010-02-03 22:37:27","40.724586","-73.996429",124838,0,0
72962,"2010-10-02 04:52:15","40.724422","-73.987633",321345,0,0
72962,"2010-10-02 04:03:43","40.726883","-73.983307",535239,0,0
72962,"2010-10-02 00:18:35","40.720894","-73.995438",285009,0,0
72962,"2010-10-01 23:34:54","40.724442","-73.992424",15895,0,0
72962,"2010-10-01 00:02:54","40.738514","-73.993126",259640,0,0
72962,"2010-09-26 03:04:01","40.780704","-73.979111",19713,0,0
72962,"2010-08-05 23:52:06","40.740894","-74.008987",191542,0,0
72962,"2010-05-23 01:09:06","40.769226","-73.992981",133502,0,0
72962,"2010-05-09 02:10:17","40.734169","-73.988739",1056491,0,0
72962,"2010-10-01 02:56:03","40.731846","-74.003357",53535,0,0
72962,"2010-09-09 02:21:14","40.722740","-73.986588",287970,0,0
72962,"2010-09-08 23:46:47","40.742489","-73.989906",2436072,0,0
72962,"2010-08-27 19:32:54","40.728611","-73.989708",48271,0,0
72962,"2010-08-26 21:39:41","40.744213","-73.995567",197220,0,0
72962,"2010-08-25 00:25:07","40.722157","-73.988892",947594,0,0
72962,"2010-07-08 01:06:52","40.726910","-73.984352",196546,0,0
72962,"2010-06-05 01:52:59","40.720100","-73.988312",210734,0,0
72962,"2010-05-09 04:25:24","40.728317","-73.982216",165669,0,0
72962,"2010-05-07 02:19:43","40.732758","-73.985886",72948,0,0
72962,"2010-05-07 01:20:49","40.749035","-73.982956",109968,0,0
39410,"2010-10-03 22:09:36","40.740036","-73.986214",214778,0,0
39410,"2010-06-30 21:48:12","40.772659","-73.984055",44092,0,0
39410,"2010-05-20 17:09:28","40.760593","-73.961090",411143,0,0
39410,"2010-03-16 00:34:34","40.732162","-73.985779",570779,0,0
39410,"2010-06-30 21:48:29","40.773766","-73.982941",183846,0,0
39410,"2010-05-13 23:58:52","40.742779","-73.982819",281157,0,0
39410,"2010-04-18 22:17:02","40.726807","-73.999283",129197,0,0
39410,"2010-04-01 22:38:03","40.757889","-74.002274",59233,0,0
39410,"2010-03-25 21:47:44","40.761440","-73.966904",496537,0,0
39410,"2010-03-11 03:52:41","40.761902","-73.964722",23139,0,0
39410,"2010-03-07 22:35:35","40.728851","-73.987640",232733,0,0
39410,"2010-02-19 03:36:31","40.728851","-73.987640",232733,0,0
39410,"2010-02-18 20:53:05","40.761902","-73.964722",23139,0,0
39410,"2010-01-24 16:01:34","40.774204","-73.981270",37421,0,0
39410,"2010-01-09 21:19:11","40.722111","-74.000816",46202,0,0
39410,"2010-01-09 03:37:52","40.721584","-73.995415",34982,0,0
39410,"2009-12-24 01:01:36","40.761936","-73.983498",46939,0,0
76252,"2010-08-22 19:56:31","40.728107","-73.988457",167217,0,0
76252,"2010-05-01 02:45:10","40.724304","-73.993202",29067,0,0
76252,"2010-04-24 22:03:01","40.756073","-73.990349",947615,0,0
76252,"2010-03-09 22:49:14","40.738831","-74.003479",131178,0,0
76252,"2010-08-23 16:45:51","40.706673","-74.003540",315077,0,0
76252,"2010-08-22 02:43:24","40.728741","-73.981949",389750,0,0
76252,"2010-07-29 23:01:35","40.764008","-73.979416",266948,0,0
76252,"2010-06-26 03:00:18","40.740883","-74.005020",528003,0,0
10492,"2010-07-21 22:46:19","40.730869","-73.997566",16397,0,0
76252,"2010-06-12 00:56:35","40.763184","-73.989548",383238,0,0
49383,"2010-09-27 22:15:33","40.756882","-73.986229",11844,0,1
39410,"2010-03-10 01:59:18","40.721779","-73.995636",280983,0,0
137564,"2010-06-13 23:19:54","40.756882","-73.986229",11844,1,1
39410,"2010-02-18 20:53:39","40.762253","-73.966385",76944,0,0
139580,"2010-06-23 00:49:08","40.756882","-73.986229",11844,1,1
139842,"2010-10-19 01:35:52","40.756882","-73.986229",11844,1,1
39410,"2010-02-03 00:47:47","40.719883","-73.988083",474205,0,0
10492,"2010-07-17 21:45:55","40.779457","-73.969078",12159,0,0
141262,"2010-01-16 04:18:16","40.756882","-73.986229",11844,1,1
143576,"2010-10-12 16:45:35","40.756882","-73.986229",11844,1,1
39410,"2010-01-19 02:12:17","40.760593","-73.961090",411143,0,0
10492,"2010-07-17 20:06:31","40.773289","-73.964211",12529,0,0
10492,"2010-07-15 22:48:57","40.733654","-74.003052",129884,0,0
39410,"2010-01-08 23:26:39","40.768444","-73.982849",48691,0,0
10492,"2010-07-10 22:33:41","40.773289","-73.964211",12529,0,0
142468,"2010-08-04 21:27:59","40.756882","-73.986229",11844,0,1
85561,"2010-08-12 23:02:39","40.757214","-73.995041",898544,0,0
143581,"2010-07-14 17:15:11","40.756882","-73.986229",11844,1,1
10492,"2010-07-06 21:41:37","40.745148","-73.994728",185905,0,0
85561,"2010-08-10 23:17:59","40.757236","-73.993706",247661,0,0
143614,"2010-03-14 00:51:36","40.756882","-73.986229",11844,0,1
10492,"2010-07-02 20:01:23","40.731052","-74.002960",87925,0,0
85561,"2010-08-06 12:50:34","40.757236","-73.993706",247661,0,0
142545,"2010-09-09 17:19:52","40.756882","-73.986229",11844,1,1
85561,"2010-08-06 12:50:18","40.757214","-73.995041",898544,0,0
10492,"2010-07-02 19:35:06","40.730869","-73.997566",16397,0,0
999,"2010-09-28 15:28:18","40.756882","-73.986229",11844,1,1
85561,"2010-08-05 21:56:31","40.757236","-73.993706",247661,0,0
10492,"2010-07-01 22:08:52","40.730869","-73.997566",16397,0,0
931,"2010-07-16 20:31:30","40.756882","-73.986229",11844,0,1
85561,"2010-08-04 13:03:37","40.757236","-73.993706",247661,0,0
10492,"2010-07-01 21:27:46","40.773289","-73.964211",12529,0,0
931,"2010-06-03 16:35:49","40.756882","-73.986229",11844,0,1
10492,"2010-06-30 21:09:11","40.773289","-73.964211",12529,0,0
85561,"2010-08-03 12:58:20","40.757236","-73.993706",247661,0,0
991,"2010-08-07 15:16:06","40.756882","-73.986229",11844,0,1
10492,"2010-06-29 21:26:12","40.726349","-73.981827",874016,0,0
991,"2010-06-02 22:57:30","40.756882","-73.986229",11844,0,1
85561,"2010-07-30 18:10:19","40.757236","-73.993706",247661,0,0
10492,"2010-06-29 19:04:38","40.723267","-73.989876",129741,0,0
974,"2010-09-24 12:50:38","40.756882","-73.986229",11844,0,1
10492,"2010-06-28 20:28:56","40.731052","-74.002960",87925,0,0
85561,"2010-07-29 13:05:19","40.757236","-73.993706",247661,0,0
1174,"2010-10-09 02:36:30","40.756882","-73.986229",11844,1,1
1269,"2010-08-25 20:16:08","40.756882","-73.986229",11844,0,1
85561,"2010-07-28 22:26:36","40.757236","-73.993706",247661,0,0
1269,"2010-08-18 22:20:49","40.756882","-73.986229",11844,0,1
85561,"2010-07-18 20:02:33","40.757236","-73.993706",247661,0,0
85561,"2010-06-04 13:05:09","40.757236","-73.993706",247661,0,0
166441,"2010-09-25 21:06:56","40.756882","-73.986229",11844,1,1
166170,"2010-09-06 00:57:07","40.756882","-73.986229",11844,1,1
85561,"2010-05-24 22:19:52","40.756947","-73.992783",276080,0,0
10492,"2010-06-27 19:50:39","40.712402","-74.006760",57703,0,0
85561,"2010-05-15 18:22:35","40.733147","-73.999725",118080,0,0
5808,"2010-07-07 20:47:54","40.756882","-73.986229",11844,0,1
85561,"2010-05-15 15:24:08","40.730465","-74.002197",172672,0,0
5671,"2010-09-04 23:53:14","40.756882","-73.986229",11844,1,1
10492,"2010-06-16 21:38:42","40.730869","-73.997566",16397,0,0
85561,"2010-05-07 14:15:33","40.758141","-73.977226",29002,0,0
5717,"2010-09-13 21:08:32","40.756882","-73.986229",11844,0,1
5862,"2010-06-07 13:00:19","40.756882","-73.986229",11844,0,1
85561,"2010-04-14 13:37:19","40.758141","-73.977226",29002,0,0
10492,"2010-06-16 19:58:40","40.742512","-74.006027",27836,0,0
6146,"2010-09-14 23:45:06","40.756882","-73.986229",11844,0,1
85561,"2010-04-09 22:56:52","40.757236","-73.993706",247661,0,0
6146,"2010-09-13 19:39:45","40.756882","-73.986229",11844,0,1
10492,"2010-05-29 18:57:57","40.773289","-73.964211",12529,0,0
6155,"2010-04-11 00:19:16","40.756882","-73.986229",11844,1,1
10492,"2010-05-22 21:28:50","40.730869","-73.997566",16397,0,0
85561,"2010-04-06 12:55:21","40.757236","-73.993706",247661,0,0
6155,"2010-04-08 19:03:54","40.756882","-73.986229",11844,1,1
10492,"2010-05-21 22:16:08","40.730869","-73.997566",16397,0,0
6155,"2010-04-06 21:57:56","40.756882","-73.986229",11844,1,1
85561,"2010-03-16 13:34:34","40.758141","-73.977226",29002,0,0
10492,"2010-05-14 22:00:19","40.773888","-73.982170",265044,0,0
5947,"2010-06-03 03:09:13","40.756882","-73.986229",11844,1,1
10492,"2010-05-14 21:25:30","40.773815","-73.980896",80431,0,0
85561,"2010-03-18 13:59:36","40.759144","-73.984924",53717,0,0
5949,"2010-08-14 14:33:42","40.756882","-73.986229",11844,1,1
10492,"2010-05-11 20:17:20","40.762478","-73.979698",163416,0,0
6168,"2010-01-13 23:10:45","40.756882","-73.986229",11844,1,1
106329,"2010-10-11 19:02:18","40.725693","-74.010597",162595,0,0
10492,"2010-05-10 22:48:39","40.762478","-73.979698",163416,0,0
29400,"2010-05-18 12:18:15","40.768444","-73.982849",48691,0,0
6274,"2010-05-27 04:05:55","40.756882","-73.986229",11844,1,1
10492,"2010-05-10 21:44:35","40.762730","-73.978889",164496,0,0
106329,"2010-10-05 12:20:43","40.725693","-74.010597",162595,0,0
6424,"2010-02-14 19:16:45","40.756882","-73.986229",11844,1,1
29400,"2010-05-13 16:38:18","40.763184","-73.989548",383238,0,0
10492,"2010-05-08 21:28:18","40.711491","-74.007545",178124,0,0
106329,"2010-04-29 16:00:53","40.757214","-73.995041",898544,0,0
6424,"2010-02-12 20:54:51","40.756882","-73.986229",11844,1,1
29400,"2010-05-07 17:49:02","40.768223","-73.981674",678081,0,0
10492,"2010-05-08 20:23:41","40.712402","-74.006760",57703,0,0
6798,"2010-03-06 00:09:41","40.756882","-73.986229",11844,1,1
106329,"2010-04-12 16:53:53","40.725693","-74.010597",162595,0,0
10492,"2010-05-07 19:09:59","40.703289","-73.995186",359530,0,0
29400,"2010-05-04 18:23:35","40.775085","-73.968750",12171,0,0
6424,"2010-02-10 00:04:35","40.756882","-73.986229",11844,1,1
106329,"2010-03-27 18:09:00","40.748356","-73.984741",45616,0,0
10492,"2010-05-03 22:35:20","40.737247","-74.005447",297451,0,0
6424,"2010-02-09 19:36:33","40.756882","-73.986229",11844,1,1
29400,"2010-04-26 19:16:19","40.768948","-73.983017",68571,0,0
10492,"2010-05-01 22:30:41","40.744972","-73.997650",33835,0,0
6507,"2010-05-03 13:52:50","40.756882","-73.986229",11844,0,1
106329,"2010-03-15 19:00:51","40.758442","-73.997971",212314,0,0
29400,"2010-04-21 17:31:59","40.768085","-73.981239",314835,0,0
10492,"2010-05-01 00:46:08","40.727627","-73.984756",86413,0,0
29400,"2010-04-20 14:29:42","40.768948","-73.983017",68571,0,0
6639,"2010-07-30 04:56:11","40.756882","-73.986229",11844,0,1
106329,"2010-02-25 19:24:09","40.725693","-74.010597",162595,0,0
10492,"2010-04-24 16:43:35","40.744972","-73.997650",33835,0,0
29400,"2010-04-20 14:25:47","40.768948","-73.983017",68571,0,0
106329,"2010-01-29 20:23:15","40.758442","-73.997971",212314,0,0
10492,"2010-04-18 19:34:07","40.721722","-74.006287",59113,0,0
7202,"2010-07-31 22:32:42","40.756882","-73.986229",11844,0,1
29400,"2010-04-08 12:38:03","40.768444","-73.982849",48691,0,0
45165,"2010-10-09 20:49:48","40.756668","-73.990471",1205097,0,0
45165,"2010-09-22 20:46:53","40.761253","-73.978050",365878,0,0
29400,"2010-10-07 18:17:35","40.758030","-73.988167",1429494,0,0
7202,"2010-04-09 22:47:55","40.756882","-73.986229",11844,0,1
45165,"2010-09-21 14:18:40","40.702866","-74.017120",12037,0,0
29400,"2010-09-16 12:03:15","40.753975","-73.984123",963943,0,0
45165,"2010-08-28 01:29:06","40.737446","-74.008575",244214,0,0
7207,"2010-07-03 18:13:47","40.756882","-73.986229",11844,0,1
29400,"2010-09-15 12:36:25","40.753975","-73.984123",963943,0,0
45165,"2010-07-26 02:56:58","40.729851","-73.991409",60777,0,0
29400,"2010-09-14 12:06:08","40.745148","-73.994728",185905,0,0
45165,"2010-07-26 02:47:25","40.726990","-73.985397",102381,0,0
7148,"2010-07-18 14:57:00","40.756882","-73.986229",11844,1,1
10492,"2010-04-10 21:51:50","40.758511","-73.979080",29005,0,0
29400,"2010-09-03 12:00:45","40.746933","-73.994576",177549,0,0
45165,"2010-07-24 22:27:31","40.760479","-73.989784",197459,0,0
8024,"2010-07-31 19:54:05","40.756882","-73.986229",11844,1,1
45165,"2010-07-03 22:52:00","40.723267","-73.989876",129741,0,0
10492,"2010-04-03 21:14:09","40.723454","-73.998283",62616,0,0
45165,"2010-06-26 21:35:12","40.781418","-73.966331",12151,0,0
10492,"2010-03-21 19:51:33","40.773289","-73.964211",12529,0,0
29400,"2010-09-03 11:59:57","40.745148","-73.994728",185905,0,0
10492,"2010-03-20 21:43:09","40.754215","-73.985016",237368,0,0
45165,"2010-06-24 22:31:40","40.756668","-73.990471",1205097,0,0
7618,"2010-09-27 00:30:05","40.756882","-73.986229",11844,1,1
10492,"2010-03-18 23:40:23","40.733654","-74.003052",129884,0,0
45165,"2010-06-23 03:10:55","40.745335","-74.002060",149326,0,0
10492,"2010-03-17 22:20:48","40.730869","-73.997566",16397,0,0
45165,"2010-06-21 21:22:15","40.718700","-73.999474",59489,0,0
29400,"2010-09-01 12:17:08","40.745148","-73.994728",185905,0,0
106329,"2010-08-05 12:56:52","40.722111","-74.000816",46202,0,0
2433,"2010-08-09 16:47:00","40.756882","-73.986229",11844,0,1
106329,"2010-07-19 17:28:12","40.741386","-73.989456",12973,0,0
2434,"2010-03-31 19:36:43","40.756882","-73.986229",11844,0,1
29400,"2010-08-17 12:10:43","40.745148","-73.994728",185905,0,0
106329,"2010-04-07 15:30:38","40.725521","-74.000252",55229,0,0
106329,"2010-03-08 14:06:32","40.722111","-74.000816",46202,0,0
91182,"2010-10-09 22:39:35","40.775478","-73.974731",19919,0,0
33423,"2010-06-14 17:11:13","40.756882","-73.986229",11844,0,1
106329,"2010-03-06 13:17:49","40.722111","-74.000816",46202,0,0
29400,"2010-08-11 17:00:52","40.753975","-73.984123",963943,0,0
106329,"2010-01-28 17:27:22","40.768166","-73.981667",11828,0,0
33423,"2010-06-12 21:57:52","40.756882","-73.986229",11844,0,1
91182,"2010-09-27 22:56:00","40.762203","-73.981979",1073096,0,0
106329,"2010-01-25 14:16:06","40.722111","-74.000816",46202,0,0
29400,"2010-07-20 17:32:55","40.753231","-73.982178",11835,0,0
106329,"2010-01-07 12:40:11","40.761433","-74.009918",27885,0,0
91182,"2010-09-24 18:27:54","40.756962","-73.988876",98151,0,0
33693,"2010-06-30 01:10:53","40.756882","-73.986229",11844,1,1
106329,"2009-12-07 13:35:20","40.722111","-74.000816",46202,0,0
91182,"2010-09-17 18:02:49","40.756962","-73.988876",98151,0,0
29400,"2010-06-28 12:39:07","40.745148","-73.994728",185905,0,0
106329,"2009-10-14 13:52:41","40.722111","-74.000816",46202,0,0
91182,"2010-09-10 21:26:38","40.763222","-73.971924",1580648,0,0
33444,"2010-08-02 06:58:15","40.756882","-73.986229",11844,1,1
106329,"2009-10-13 12:50:47","40.722111","-74.000816",46202,0,0
29400,"2010-06-23 12:06:30","40.745148","-73.994728",185905,0,0
45165,"2010-09-22 20:17:52","40.761269","-73.976898",765945,0,0
91182,"2010-09-06 20:43:01","40.724586","-73.996429",124838,0,0
33444,"2010-07-31 12:58:26","40.756882","-73.986229",11844,1,1
45165,"2010-09-19 18:30:15","40.710606","-74.010742",55477,0,0
91182,"2010-08-27 21:34:46","40.749352","-73.987984",46728,0,0
29400,"2010-06-11 18:00:21","40.770950","-73.983109",248425,0,0
45165,"2010-08-27 00:59:10","40.702694","-73.996674",773110,0,0
33478,"2010-04-29 19:54:28","40.756882","-73.986229",11844,0,1
91182,"2010-08-20 23:14:54","40.734158","-73.984138",965577,0,0
91182,"2010-08-16 22:38:41","40.757561","-73.986115",1008068,0,0
29400,"2010-05-26 20:03:22","40.769604","-73.981430",127894,0,0
34048,"2010-06-19 19:54:25","40.756882","-73.986229",11844,1,1
91182,"2010-08-14 00:11:44","40.772041","-73.975067",12191,0,0
29400,"2010-04-20 14:31:36","40.768597","-73.982986",11827,0,0
91182,"2010-08-13 16:42:11","40.742859","-73.976860",96990,0,0
34071,"2010-08-21 16:17:59","40.756882","-73.986229",11844,1,1
91182,"2010-08-04 23:54:23","40.749981","-73.987816",32881,0,0
29400,"2010-04-01 16:49:22","40.768166","-73.981667",11828,0,0
33799,"2010-07-15 17:45:01","40.756882","-73.986229",11844,0,1
91182,"2010-07-24 23:06:06","40.772041","-73.975067",12191,0,0
34193,"2010-10-18 18:20:21","40.754997","-73.984848",11839,0,0
91182,"2010-07-23 21:38:46","40.724586","-73.996429",124838,0,0
91182,"2010-07-10 17:04:17","40.742859","-73.976860",96990,0,0
91182,"2010-07-03 18:33:29","40.724586","-73.996429",124838,0,0
33818,"2010-08-26 05:09:29","40.756882","-73.986229",11844,1,1
91182,"2010-07-02 23:29:29","40.772419","-73.969421",12173,0,0
34193,"2010-10-13 21:07:31","40.754997","-73.984848",11839,0,0
91182,"2010-06-21 22:23:56","40.760796","-73.990852",197270,0,0
33823,"2010-09-25 03:35:47","40.756882","-73.986229",11844,1,1
91182,"2010-06-09 22:19:28","40.739708","-73.995071",1244861,0,0
34193,"2010-10-13 18:30:46","40.756683","-73.985985",239823,0,0
91182,"2010-06-05 20:42:52","40.724586","-73.996429",124838,0,0
33823,"2010-09-23 16:24:33","40.756882","-73.986229",11844,1,1
91182,"2010-05-25 22:57:37","40.756279","-73.987747",48499,0,0
34193,"2010-10-05 14:29:59","40.754997","-73.984848",11839,0,0
34120,"2010-10-09 17:46:30","40.756882","-73.986229",11844,1,1
91182,"2010-05-22 02:26:37","40.721596","-73.988724",543765,0,0
34193,"2010-10-02 14:53:47","40.783871","-73.980003",405285,0,0
91182,"2010-05-15 15:10:52","40.742859","-73.976860",96990,0,0
16105,"2010-07-17 00:28:11","40.756882","-73.986229",11844,0,1
45165,"2010-08-20 13:02:25","40.770424","-73.990463",49675,0,0
91182,"2010-04-14 16:32:37","40.760796","-73.990852",197270,0,0
47988,"2010-09-19 17:48:29","40.750355","-73.992928",623366,0,0
45165,"2010-08-07 05:51:30","40.759758","-73.991570",166907,0,0
16107,"2010-09-17 12:47:30","40.756882","-73.986229",11844,1,1
34193,"2010-09-25 16:53:46","40.780804","-73.976471",35513,0,0
21176,"2010-10-10 19:35:33","40.725021","-73.999107",19762,0,0
91182,"2010-04-11 23:54:47","40.724072","-73.997704",37001,0,0
3242,"2010-09-17 07:56:11","40.752728","-73.986153",92980,0,0
91182,"2010-04-11 01:49:22","40.733738","-73.990883",326591,0,0
116790,"2010-08-25 13:20:17","40.750355","-73.992928",623366,0,0
