25721,"Junior Kit","2001-03-17 04:28:28.0000000",1,8483
16881,"Pullovers","2000-10-09 00:03:09.0000000",1,4255
26643,"Pullovers","2001-04-02 16:35:29.0000000",1,8987
13026,"Business Suit","2000-08-08 11:26:34.0000000",1,3065
4771,"Trousers","2000-03-30 23:33:35.0000000",1,123
26130,"Overalls","2001-03-23 10:23:38.0000000",1,8712
28748,"Trousers","2001-05-16 08:11:33.0000000",1,9862
19009,"Polo","2000-11-17 09:32:19.0000000",1,4981
14023,"Polo","2000-08-29 03:34:00.0000000",1,3375
10812,"Meshes Game","2000-07-09 02:39:05.0000000",1,2318
6256,"T-Shirts/Tops","2000-02-27 09:52:14.0000000",1,425
9311,"Accessories","2000-09-16 21:19:20.0000000",1,1731
19747,"Meshes Game","2000-12-03 22:08:31.0000000",1,5275
25531,"Glasses","2001-03-18 13:41:21.0000000",1,8421
20881,"Jackets","2000-12-15 01:09:42.0000000",1,5685
16101,"Meshes Game","2000-09-25 23:09:16.0000000",1,4062
26654,"Pullovers","2001-04-17 05:10:03.0000000",1,9004
17130,"Pullovers","2000-10-13 23:56:02.0000000",1,4377
9313,"Meshes Game","2000-06-30 23:17:40.0000000",1,1739
25734,"Game Shirts","2001-03-17 23:25:33.0000000",1,8492
26577,"Polo","2001-04-01 05:19:17.0000000",1,8942
24020,"Meshes Game","2001-02-16 20:46:57.0000000",1,7403
13886,"T-Shirts/Tops","2000-10-02 21:58:22.0000000",1,3322
13251,"Overalls","2000-09-06 15:07:42.0000000",1,3185
11450,"Junior Kit","2000-07-15 23:33:57.0000000",1,2546
26662,"Pullovers","2001-04-03 12:18:51.0000000",1,9005
24828,"T-Shirts/Tops","2001-03-10 07:42:23.0000000",1,8087
26796,"Polo","2001-04-05 05:17:53.0000000",1,9067
11492,"Hats","2000-07-17 02:23:20.0000000",1,2562
6644,"Trousers","2000-09-05 15:28:18.0000000",1,924
13026,"Business Suit","2000-08-08 11:26:43.0000000",1,3066
26831,"Pullovers","2001-05-15 06:58:41.0000000",1,9088
4536,"Balls","2001-05-21 12:26:02.0000000",1,112
24493,"Accessories","2001-04-11 14:51:28.0000000",1,7827
5939,"Trousers","2000-12-03 16:47:29.0000000",1,166
21834,"Meshes Game","2001-01-09 01:45:02.0000000",2,6004
22536,"Trousers","2001-02-18 15:09:39.0000000",1,6547
17460,"Pullovers","2000-10-21 09:25:55.0000000",1,4439
20703,"Pullovers","2001-01-17 06:09:43.0000000",1,5442
20948,"Jackets","2001-04-29 17:20:05.0000000",1,5727
16687,"Plushes","2000-10-09 03:47:17.0000000",1,4207
28758,"Jackets","2001-05-16 21:09:27.0000000",1,9867
6266,"T-Shirts/Tops","2000-02-24 10:43:41.0000000",1,441
19751,"Meshes Game","2000-12-04 03:40:50.0000000",1,5286
6361,"Plushes","2000-03-21 12:44:52.0000000",1,558
10812,"Meshes Game","2000-07-09 02:39:52.0000000",1,2319
26161,"Overalls","2001-03-23 21:38:08.0000000",1,8718
19052,"Polo","2000-12-05 04:30:37.0000000",1,4995
24318,"Jackets","2001-03-17 07:43:01.0000000",1,7569
25743,"Shoes","2001-03-24 17:19:02.0000000",1,8501
24033,"Meshes Game","2001-02-16 17:29:19.0000000",1,7404
25548,"Tracksuits","2001-03-14 03:08:38.0000000",1,8427
26831,"Pullovers","2001-05-15 06:58:41.0000000",1,9089
13886,"T-Shirts/Tops","2000-10-02 21:58:30.0000000",1,3323
23,"Meshes Game","2000-11-04 23:38:59.0000000",1,22
11512,"Hats","2000-03-11 09:58:17.0000000",1,2573
5939,"Trousers","2000-11-24 21:58:10.0000000",1,169
13251,"Overalls","2000-09-06 15:07:54.0000000",1,3188
21993,"T-Shirts/Tops","2001-01-11 03:40:21.0000000",2,6033
6412,"T-Shirts/Tops","2000-04-02 15:13:12.0000000",1,631
6644,"Trousers","2000-09-05 15:28:34.0000000",1,925
14144,"Polo","2000-08-31 14:50:02.0000000",1,3408
9313,"Meshes Game","2000-06-30 23:17:03.0000000",1,1740
19756,"Meshes Game","2000-12-02 03:49:51.0000000",1,5287
4643,"Plushes","2000-02-07 18:38:25.0000000",3,113
9311,"Accessories","2000-09-16 21:19:19.0000000",1,1732
20783,"T-Shirts/Tops","2001-05-03 01:20:26.0000000",1,5511
6372,"Plushes","2000-03-24 01:01:07.0000000",1,567
26831,"Pullovers","2001-04-06 22:24:43.0000000",1,9093
26610,"Polo","2001-04-03 00:49:09.0000000",1,8974
13050,"Dresses/Skirts","2000-05-19 09:09:22.0000000",1,3076
25743,"Stockings","2001-03-24 17:19:44.0000000",1,8510
16808,"Plushes","2001-03-04 17:12:14.0000000",1,4233
17561,"Pullovers","2001-01-11 11:57:34.0000000",1,4473
6441,"T-Shirts/Tops","2000-04-09 09:59:14.0000000",1,696
13886,"T-Shirts/Tops","2000-10-01 16:30:09.0000000",1,3328
24530,"Shorts","2001-02-26 19:41:16.0000000",1,7876
9350,"Shorts","2000-06-30 11:24:55.0000000",1,1753
28760,"Jackets","2001-05-16 17:07:57.0000000",1,9868
26796,"Polo","2001-04-05 05:17:28.0000000",1,9068
24318,"Pullovers","2001-03-17 07:43:31.0000000",1,7570
20948,"Jackets","2001-04-23 09:23:39.0000000",1,5730
26831,"Pullovers","2001-04-06 22:24:43.0000000",1,9094
10814,"Meshes Game","2000-07-11 03:04:06.0000000",1,2320
22207,"Overalls","2001-01-22 09:37:57.0000000",4,6145
13886,"Overalls","2000-09-18 07:06:56.0000000",1,3335
5939,"Trousers","2000-09-07 20:23:37.0000000",1,179
24053,"Meshes Game","2001-02-19 07:32:45.0000000",1,7408
9923,"T-Shirts/Tops","2000-07-04 15:27:22.0000000",1,1938
24828,"T-Shirts/Tops","2001-03-10 07:42:18.0000000",1,8088
25562,"Business Suit","2001-03-14 15:12:29.0000000",1,8439
6441,"T-Shirts/Tops","2000-04-09 09:59:32.0000000",1,699
6401,"Plushes","2000-04-07 18:24:58.0000000",1,610
11831,"Hats","2000-07-20 06:05:05.0000000",1,2653
6399,"Overalls","2000-03-27 22:06:35.0000000",2,598
19756,"Meshes Game","2000-12-02 03:49:01.0000000",1,5288
13055,"Polo","2000-08-29 15:18:45.0000000",2,3093
26969,"Pullovers","2001-05-23 00:38:07.0000000",1,9159
16820,"Shorts","2000-10-20 01:22:40.0000000",1,4242
17561,"Pullovers","2001-01-11 11:57:03.0000000",1,4474
6644,"Pullovers","2000-08-30 08:01:07.0000000",1,926
13886,"T-Shirts/Tops","2000-10-01 16:30:19.0000000",1,3331
16122,"Meshes Game","2000-09-26 07:04:29.0000000",1,4077
26230,"Overalls","2001-03-24 06:43:31.0000000",1,8757
24318,"Pullovers","2001-03-17 07:43:12.0000000",1,7571
25743,"Shoes","2001-03-18 01:35:49.0000000",1,8514
20703,"Pullovers","2001-01-17 06:09:17.0000000",1,5448
26990,"Pullovers","2001-04-09 07:47:25.0000000",1,9169
22207,"Overalls","2001-01-22 09:37:34.0000000",2,6146
20948,"Jackets","2001-04-23 09:23:32.0000000",1,5731
26643,"Polo","2001-04-02 16:35:07.0000000",1,8988
10814,"Meshes Game","2000-07-11 03:04:41.0000000",1,2321
6401,"Hats","2000-04-07 18:24:06.0000000",2,611
6158,"Trousers","2000-02-12 15:04:38.0000000",1,224
6401,"Plushes","2000-04-07 18:24:23.0000000",1,612
6490,"T-Shirts/Tops","2000-04-20 18:31:23.0000000",1,739
14227,"Polo","2000-09-02 00:50:57.0000000",1,3433
28806,"Trousers","2001-05-18 01:07:00.0000000",1,9886
12000,"Hats","2001-01-10 09:17:46.0000000",1,2694
14227,"Overalls","2000-09-02 00:50:40.0000000",1,3430
23,"Meshes Game","2000-10-26 19:19:21.0000000",1,23
9313,"Meshes Game","2000-06-30 23:17:53.0000000",1,1741
19760,"Meshes Game","2000-12-04 02:21:46.0000000",1,5290
13980,"T-Shirts/Tops","2000-10-19 12:43:37.0000000",1,3361
27221,"Pullovers","2001-04-15 04:33:42.0000000",1,9271
24096,"Meshes Game","2001-02-17 22:57:25.0000000",1,7422
16820,"Plushes","2000-10-10 18:34:22.0000000",1,4245
17803,"Pullovers","2000-10-28 19:01:08.0000000",1,4523
22559,"Trousers","2001-03-05 08:53:20.0000000",1,6566
25564,"Tracksuits","2001-03-15 21:06:25.0000000",1,8443
22273,"Polo","2001-01-16 17:34:55.0000000",2,6249
6490,"T-Shirts/Tops","2000-04-20 18:31:54.0000000",1,740
25748,"Game Shirts","2001-03-18 02:44:29.0000000",1,8533
24318,"Accessories","2001-03-17 07:43:05.0000000",1,7572
9363,"Accessories","2001-02-15 23:33:53.0000000",1,1759
13087,"Meshes Game","2000-08-12 23:48:22.0000000",2,3106
6644,"Shirts","2000-08-30 08:01:45.0000000",1,927
20783,"T-Shirts/Tops","2001-05-03 01:20:19.0000000",1,5512
24564,"Accessories","2001-02-28 08:51:50.0000000",1,7913
6402,"Plushes","2000-04-06 06:13:08.0000000",1,619
27254,"Pullovers","2001-04-16 21:02:25.0000000",1,9302
6411,"Overalls","2000-04-02 13:19:03.0000000",2,624
26796,"Polo","2001-04-05 05:17:52.0000000",1,9069
20948,"Jackets","2001-04-23 09:23:05.0000000",1,5732
26692,"Polo","2001-04-03 23:32:05.0000000",1,9029
10817,"Meshes Game","2000-07-09 20:18:43.0000000",1,2322
14128,"T-Shirts/Tops","2000-09-24 22:13:23.0000000",1,3391
16820,"Shorts","2000-10-10 18:34:32.0000000",1,4246
9456,"Shorts","2000-06-30 05:18:16.0000000",1,1773
6490,"T-Shirts/Tops","2000-04-20 18:31:43.0000000",1,741
6158,"Trousers","2000-02-12 15:04:38.0000000",1,225
26230,"Overalls","2001-03-24 06:43:31.0000000",1,8758
24101,"Meshes Game","2001-02-17 13:32:46.0000000",1,7425
14234,"Overalls","2000-09-02 02:38:41.0000000",1,3436
6425,"Plushes","2000-04-18 19:42:12.0000000",1,677
12105,"Shirts","2000-07-24 20:08:11.0000000",1,2740
28904,"Jackets","2001-05-20 18:35:25.0000000",1,9916
27561,"Pullovers","2001-04-21 21:27:16.0000000",1,9411
19763,"Meshes Game","2000-12-03 04:57:17.0000000",1,5291
24318,"Accessories","2001-03-17 07:43:03.0000000",1,7573
13122,"Swimming","2001-04-18 13:25:37.0000000",1,3122
22273,"Plushes","2001-01-16 17:34:17.0000000",2,6254
20703,"Pullovers","2001-01-17 06:09:19.0000000",1,5449
17816,"Pullovers","2001-03-23 07:34:28.0000000",1,4541
11484,"Stockings","2000-07-16 19:20:24.0000000",1,2556
6557,"T-Shirts/Tops","2000-05-05 09:59:24.0000000",1,800
25564,"Tracksuits","2001-03-15 21:06:04.0000000",1,8445
16881,"Plushes","2000-10-09 00:03:45.0000000",1,4252
25755,"Game Shirts","2001-03-18 06:20:51.0000000",1,8537
6429,"Plushes","2000-04-05 10:51:54.0000000",1,684
20948,"Jackets","2001-04-22 04:39:14.0000000",1,5736
27567,"Pullovers","2001-04-22 22:08:40.0000000",1,9424
10822,"Meshes Game","2000-07-09 12:16:25.0000000",1,2325
6411,"T-Shirts/Tops","2000-04-02 13:19:32.0000000",4,626
6644,"Pullovers","2001-01-18 09:03:46.0000000",1,960
23,"Meshes Game","2000-09-22 09:02:21.0000000",1,26
6158,"Trousers","2001-01-21 09:58:16.0000000",1,237
14236,"T-Shirts/Tops","2000-11-11 06:09:17.0000000",1,3450
26692,"Polo","2001-04-03 23:32:09.0000000",1,9030
24318,"Jackets","2001-03-17 07:43:22.0000000",1,7574
12105,"Shirts","2000-07-24 20:08:05.0000000",1,2741
24101,"Meshes Game","2001-02-17 13:32:32.0000000",1,7426
19271,"Polo","2001-02-25 12:07:11.0000000",1,5073
6572,"T-Shirts/Tops","2000-05-06 00:03:41.0000000",1,807
24692,"Shorts","2001-03-06 04:49:10.0000000",1,7995
14234,"Overalls","2000-09-02 02:38:59.0000000",1,3437
28905,"Jackets","2001-05-20 18:12:10.0000000",1,9918
19768,"Meshes Game","2000-12-03 05:45:26.0000000",1,5292
17838,"Pullovers","2000-11-04 11:18:06.0000000",1,4548
9456,"Accessories","2000-06-30 05:18:43.0000000",1,1778
14262,"Polo","2000-09-15 09:12:04.0000000",1,3462
27567,"Pullovers","2001-04-22 22:08:58.0000000",1,9425
6411,"Plushes","2000-04-02 13:19:01.0000000",2,627
25769,"Stockings","2001-03-18 01:33:48.0000000",1,8566
6644,"Pullovers","2001-01-18 09:03:11.0000000",1,961
20784,"T-Shirts/Tops","2000-12-15 23:50:39.0000000",1,5513
12808,"Meshes Game","2000-08-04 12:04:18.0000000",1,2948
13144,"Business Suit","2000-08-21 06:16:25.0000000",1,3153
10089,"T-Shirts/Tops","2000-07-05 02:53:34.0000000",1,2002
22559,"Trousers","2001-03-05 08:53:35.0000000",1,6567
16890,"Plushes","2000-10-09 00:14:26.0000000",1,4257
24828,"T-Shirts/Tops","2001-03-10 07:42:33.0000000",1,8089
26796,"Polo","2001-04-05 05:17:59.0000000",1,9070
25564,"Tracksuits","2001-03-15 21:06:36.0000000",1,8446
20948,"Jackets","2001-04-22 04:39:10.0000000",1,5737
27667,"Pullovers","2001-05-14 00:19:06.0000000",1,9479
24318,"Pullovers","2001-03-16 12:23:15.0000000",1,7575
10830,"Meshes Game","2000-07-10 05:05:38.0000000",1,2326
9313,"Meshes Game","2000-06-29 11:24:34.0000000",1,1742
11484,"Stockings","2000-07-16 19:20:15.0000000",1,2557
26739,"Polo","2001-04-04 21:16:24.0000000",1,9039
6158,"Trousers","2001-01-14 16:35:41.0000000",1,239
22300,"Business Suit","2001-01-16 23:42:56.0000000",2,6278
9456,"Accessories","2000-06-30 05:18:53.0000000",1,1781
24125,"Meshes Game","2001-02-18 04:46:18.0000000",1,7441
14267,"Overalls","2000-09-03 17:08:25.0000000",1,3472
26275,"Overalls","2001-03-25 01:11:23.0000000",1,8783
17838,"Pullovers","2000-10-28 04:04:54.0000000",1,4549
28943,"Jackets","2001-05-21 19:59:19.0000000",1,9939
25781,"Game Shirts","2001-03-18 21:18:53.0000000",1,8581
16122,"Meshes Game","2000-09-26 07:04:02.0000000",1,4078
6572,"T-Shirts/Tops","2000-05-06 00:03:15.0000000",1,808
6441,"Plushes","2000-04-09 09:59:55.0000000",1,697
13144,"Business Suit","2000-08-21 06:16:29.0000000",1,3154
6490,"Shoes","2000-04-20 18:31:04.0000000",1,737
24713,"Accessories","2001-03-02 11:11:12.0000000",1,8022
12105,"Shirts","2000-07-24 20:08:25.0000000",1,2742
6644,"Trousers","2001-01-18 09:03:45.0000000",1,962
75,"Meshes Game","2000-07-20 16:22:02.0000000",1,64
27744,"Pullovers","2001-04-25 23:27:25.0000000",1,9518
19271,"Polo","2001-02-25 12:07:21.0000000",1,5074
19777,"Meshes Game","2000-12-03 16:31:25.0000000",1,5293
9314,"Meshes Game","2000-07-12 03:47:42.0000000",1,1743
14236,"T-Shirts/Tops","2000-11-11 06:09:45.0000000",1,3451
20948,"Jackets","2001-04-22 04:39:18.0000000",1,5738
24318,"Jackets","2001-03-16 12:23:37.0000000",1,7576
25564,"Tracksuits","2001-03-15 21:06:42.0000000",1,8447
10844,"Meshes Game","2000-07-25 20:06:38.0000000",1,2327
22559,"Trousers","2001-03-05 08:53:09.0000000",1,6568
26275,"Overalls","2001-04-05 05:53:07.0000000",1,8784
6167,"Trousers","2000-02-06 16:43:28.0000000",1,249
6572,"T-Shirts/Tops","2000-05-06 00:03:56.0000000",1,809
22432,"Shorts","2001-01-19 11:38:13.0000000",9,6402
16919,"Plushes","2000-10-11 22:29:58.0000000",1,4293
24131,"Meshes Game","2001-02-18 05:19:32.0000000",1,7446
26763,"Polo","2001-04-04 07:55:46.0000000",1,9041
20703,"Pullovers","2001-01-17 06:09:22.0000000",1,5450
18205,"Pullovers","2000-11-06 00:48:37.0000000",1,4657
24727,"Accessories","2001-03-05 09:13:46.0000000",1,8037
11484,"Stockings","2000-07-16 19:20:27.0000000",1,2558
6453,"Plushes","2000-04-11 02:08:50.0000000",1,701
25809,"Game Shirts","2001-03-19 17:37:31.0000000",1,8590
14267,"Overalls","2000-09-03 17:08:59.0000000",1,3473
15060,"Polo","2000-09-07 19:52:40.0000000",1,3578
27744,"Pullovers","2001-05-20 23:38:04.0000000",1,9519
28993,"Trousers","2001-05-21 04:37:45.0000000",1,9950
12105,"Shirts","2000-07-24 20:08:29.0000000",1,2743
9315,"Meshes Game","2000-06-29 14:30:52.0000000",1,1744
9743,"Accessories","2000-04-22 22:02:13.0000000",1,1870
6510,"Shoes","2000-04-23 10:53:41.0000000",1,754
14236,"T-Shirts/Tops","2000-11-11 06:09:24.0000000",1,3452
19805,"Meshes Game","2000-12-04 22:59:55.0000000",1,5300
16126,"Meshes Game","2000-09-26 03:32:39.0000000",1,4081
13251,"Balls","2000-09-06 15:07:16.0000000",1,3187
6644,"T-Shirts/Tops","2001-01-18 09:03:31.0000000",1,963
6583,"T-Shirts/Tops","2000-05-11 06:04:43.0000000",1,812
10089,"T-Shirts/Tops","2000-07-05 02:53:29.0000000",1,2003
20921,"T-Shirts/Tops","2000-12-17 22:48:17.0000000",1,5713
17036,"Plushes","2000-10-11 19:30:01.0000000",1,4321
22432,"Stockings","2001-01-19 11:38:45.0000000",10,6403
6167,"Trousers","2000-02-02 00:46:54.0000000",1,254
20948,"Jackets","2001-04-16 13:41:43.0000000",1,5743
26334,"Overalls","2001-03-29 20:49:36.0000000",1,8795
25564,"Soccer Balls","2001-03-15 21:06:34.0000000",1,8448
24853,"T-Shirts/Tops","2001-04-04 10:14:25.0000000",1,8107
24318,"Accessories","2001-03-16 12:23:00.0000000",1,7577
18205,"Pullovers","2000-11-06 00:48:23.0000000",1,4658
23613,"Overalls","2001-02-11 15:05:32.0000000",1,7205
19271,"Polo","2001-02-16 18:28:59.0000000",1,5084
26796,"Polo","2001-04-05 05:17:18.0000000",1,9071
24747,"Accessories","2001-04-01 19:48:55.0000000",1,8047
26843,"Polo","2001-04-06 20:19:33.0000000",1,9106
24132,"Meshes Game","2001-02-18 15:59:08.0000000",1,7447
14267,"Overalls","2000-09-03 17:08:12.0000000",1,3474
10855,"Meshes Game","2000-07-10 06:12:14.0000000",1,2332
9322,"Meshes Game","2000-06-29 14:18:23.0000000",1,1745
6453,"Plushes","2000-04-11 02:08:52.0000000",1,702
100,"Meshes Game","2000-12-06 10:38:06.0000000",1,65
25809,"Game Shirts","2001-04-09 20:54:54.0000000",1,8591
6572,"Shoes","2000-05-08 15:04:01.0000000",1,805
13294,"Balls","2000-08-14 13:33:38.0000000",1,3195
29031,"Jackets","2001-05-22 19:28:18.0000000",1,9973
12107,"Accessories","2000-07-25 05:52:04.0000000",1,2747
26382,"Overalls","2001-03-27 05:41:32.0000000",1,8817
22559,"Trousers","2001-03-05 08:53:37.0000000",1,6569
17047,"Plushes","2001-02-25 03:42:56.0000000",1,4326
19848,"Meshes Game","2000-12-05 10:55:50.0000000",1,5317
20948,"Jackets","2001-04-16 13:41:25.0000000",1,5744
24172,"Meshes Game","2001-02-19 13:06:40.0000000",1,7474
24318,"Accessories","2001-03-16 12:23:02.0000000",1,7578
6644,"Pullovers","2001-01-13 01:49:26.0000000",1,964
20703,"Pullovers","2001-01-17 06:09:00.0000000",1,5453
24747,"Accessories","2001-04-01 19:48:10.0000000",1,8048
15060,"Polo","2000-09-07 19:52:07.0000000",1,3579
18205,"Pullovers","2001-04-10 04:50:30.0000000",1,4662
6167,"Trousers","2000-02-02 00:46:01.0000000",1,255
14329,"Overalls","2000-09-13 14:31:44.0000000",1,3514
25573,"Socks","2001-03-22 05:01:43.0000000",1,8451
9323,"Meshes Game","2000-06-30 05:05:14.0000000",1,1746
14236,"T-Shirts/Tops","2001-02-08 04:14:09.0000000",1,3455
9743,"Shorts","2000-04-22 22:02:39.0000000",1,1871
11831,"Junior Kit","2000-07-20 06:05:04.0000000",1,2658
20949,"T-Shirts/Tops","2000-12-17 09:16:31.0000000",1,5746
10534,"Meshes Game","2000-07-07 23:33:28.0000000",2,2212
13432,"Business Suit","2000-08-17 17:13:48.0000000",1,3238
25809,"Game Shirts","2001-04-09 20:54:58.0000000",1,8594
26382,"Overalls","2001-03-27 05:41:13.0000000",1,8818
26843,"Polo","2001-04-06 20:19:58.0000000",1,9108
22432,"Stockings","2001-01-19 11:38:35.0000000",6,6405
12117,"Hats","2000-07-24 09:08:38.0000000",1,2758
17047,"Plushes","2001-02-25 03:42:57.0000000",1,4327
16134,"Meshes Game","2000-09-26 17:37:30.0000000",1,4089
20963,"Jackets","2000-12-18 17:34:10.0000000",1,5751
19848,"Meshes Game","2000-12-05 10:55:28.0000000",1,5318
10109,"T-Shirts/Tops","2000-07-04 17:26:58.0000000",1,2010
9743,"Shorts","2000-04-22 22:02:16.0000000",1,1872
29058,"Trousers","2001-05-22 16:34:00.0000000",1,9981
6454,"Plushes","2000-04-18 21:07:42.0000000",1,703
24318,"Pullovers","2001-03-15 03:18:50.0000000",1,7580
10858,"Meshes Game","2000-07-10 03:45:40.0000000",1,2333
24747,"Accessories","2001-04-01 19:48:11.0000000",1,8049
24180,"Meshes Game","2001-02-19 11:07:30.0000000",1,7478
6195,"Trousers","2000-02-07 09:01:59.0000000",1,318
6644,"Trousers","2001-01-13 01:49:22.0000000",1,965
14375,"Overalls","2000-09-14 00:46:18.0000000",1,3526
23636,"Overalls","2001-03-07 00:35:20.0000000",1,7217
24853,"T-Shirts/Tops","2001-04-04 10:14:50.0000000",1,8108
9329,"Meshes Game","2000-06-30 22:00:43.0000000",1,1747
18205,"Pullovers","2001-04-02 20:37:01.0000000",1,4665
25832,"Game Shirts","2001-03-27 22:07:04.0000000",1,8603
13681,"Business Suit","2000-08-23 12:29:33.0000000",1,3276
25699,"Glasses","2001-03-18 13:21:24.0000000",1,8476
17058,"Plushes","2001-05-06 15:47:21.0000000",1,4344
26383,"Overalls","2001-04-03 22:23:32.0000000",1,8819
20949,"T-Shirts/Tops","2000-12-17 09:16:14.0000000",1,5747
26796,"Polo","2001-05-01 19:12:19.0000000",1,9075
20963,"Jackets","2000-12-18 17:34:40.0000000",1,5753
26843,"Polo","2001-04-06 20:19:54.0000000",1,9109
673,"Meshes Game","2001-05-04 15:59:32.0000000",1,81
24318,"Pullovers","2001-03-15 03:18:09.0000000",1,7581
24786,"Accessories","2001-03-02 08:32:46.0000000",1,8078
12332,"Hats","2000-08-03 21:38:19.0000000",1,2807
14416,"T-Shirts/Tops","2000-09-09 18:00:46.0000000",1,3547
19848,"Meshes Game","2000-12-05 10:55:49.0000000",1,5319
24184,"Meshes Game","2001-02-20 08:04:00.0000000",1,7479
23,"Plushes","2001-02-17 00:26:17.0000000",1,33
12332,"Meshes Game","2000-12-09 11:50:15.0000000",2,2798
9331,"Meshes Game","2000-06-29 00:48:23.0000000",1,1748
22562,"Trousers","2001-04-19 09:48:22.0000000",1,6584
